CUSTOMER_ID,REVIEW_ID,PRODUCT_PART_NUMBER,PRODUCT_NAME,PET_NAME1,PET_TYPE1,PET_BREED1,PET_SIZE1,PET_GENDER1,PET_WEIGHT_TYPE1,LIFE_STAGE1,PET_BIRTHDAY1,PET_NAME2,PET_TYPE2,PET_BREED2,PET_SIZE2,PET_GENDER2,PET_WEIGHT_TYPE2,LIFE_STAGE2,PET_BIRTHDAY2,REVIEW_DATE,REVIEW_TITLE,REVIEW_TXT,IS_RECOMMENDED,MODERATION_STATUS,RATING,USER_NICKNAME,DOCUMENT
9052031,217935041,131593,American Journey Chicken Jerky Natural Grain-Free Dog Treats,Baily,Dog,Labrador Retriever,XL,FMLE,,S,2012-08-30,Henry,Dog,Basset Hound,M,MALE,,A,2011-04-06,2020-03-12 06:47:19.000,Special Treat,I am using these as special treats. I have loved everything American Journey so far and they love these treats now too!,true,APPROVED,5,Lib76,"{
  ""AgeFactor"": ""0.052476"",
  ""AuthorId"": ""9052031"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""217935041"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-03-12T07:16:50.000-05:00"",
  ""LastModificationTime"": ""2020-11-15T10:00:28.431-06:00"",
  ""LengthFactor"": ""0.387555"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""131593"",
  ""Rating"": 5,
  ""RatingRange"": 5,
  ""Relevance"": ""0.014236"",
  ""ReviewText"": ""I am using these as special treats. I have loved everything American Journey so far and they love these treats now too!"",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-03-12T06:47:19.000-05:00"",
  ""Title"": ""Special Treat"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 0,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 0,
  ""UserNickname"": ""Lib76"",
  ""Videos"": []
}"
9052031,218368355,133885,American Journey Poultry & Beef Variety Pack Grain-Free Canned Dog Food,Baily,Dog,Labrador Retriever,XL,FMLE,,S,2012-08-30,Henry,Dog,Basset Hound,M,MALE,,A,2011-04-06,2020-03-31 07:33:10.000,Quailty Food,"Looking at the first few ingredients made me pleased in buying this food. The consistency is exactly what my pups love and they can't wait for their meals now. They love both flavors! However my lab is itchy since we started. I think it is the beef. She is usually always just chicken. When I reorder, I will probably order just the chicken/turkey flavor.",true,APPROVED,5,Lib76,"{
  ""AgeFactor"": ""0.060759"",
  ""AuthorId"": ""9052031"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""218368355"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-03-31T08:00:23.000-05:00"",
  ""LastModificationTime"": ""2020-11-15T10:00:28.431-06:00"",
  ""LengthFactor"": ""0.759996"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""133885"",
  ""Rating"": 5,
  ""RatingRange"": 5,
  ""Relevance"": ""0.032324"",
  ""ReviewText"": ""Looking at the first few ingredients made me pleased in buying this food. The consistency is exactly what my pups love and they can't wait for their meals now. They love both flavors! However my lab is itchy since we started. I think it is the beef. She is usually always just chicken. When I reorder, I will probably order just the chicken/turkey flavor."",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-03-31T07:33:10.000-05:00"",
  ""Title"": ""Quailty Food"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 1,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 1,
  ""UserNickname"": ""Lib76"",
  ""Videos"": []
}"
9052031,218869242,206917,"True Acre Foods All-Natural Dental Chew Sticks, Original Flavor",Baily,Dog,Labrador Retriever,XL,FMLE,,S,2012-08-30,Henry,Dog,Basset Hound,M,MALE,,A,2011-04-06,2020-04-17 07:24:13.000,Even better than the ones before,These smell great. They are larger and they are affordable.  I will keep buying these!,true,APPROVED,5,Lib76,"{
  ""AgeFactor"": ""0.072982"",
  ""AuthorId"": ""9052031"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""218869242"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-04-17T07:45:20.000-05:00"",
  ""LastModificationTime"": ""2020-11-15T10:00:28.431-06:00"",
  ""LengthFactor"": ""0.301455"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""206917"",
  ""Rating"": 5,
  ""RatingRange"": 5,
  ""Relevance"": ""0.015401"",
  ""ReviewText"": ""These smell great. They are larger and they are affordable.  I will keep buying these!"",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-04-17T07:24:13.000-05:00"",
  ""Title"": ""Even better than the ones before"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 0,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 0,
  ""UserNickname"": ""Lib76"",
  ""Videos"": []
}"
9052031,221301603,49738,Diamond Naturals Senior Formula Dry Dog Food,Baily,Dog,Labrador Retriever,XL,FMLE,,S,2012-08-30,Henry,Dog,Basset Hound,M,MALE,,A,2011-04-06,2020-06-13 07:10:56.000,Amazing Quality,"I decided to change the dry food since my lab and basset hound get bored quickly.  While they aren't crazy excited to eat,  they do eat it up.  MY excitement is that their coats,  their stool,  e.t.c has improved so much! Less waste and when they go,  less smell.  Seriously, the quality is incredible!",true,APPROVED,5,Lib76,"{
  ""AgeFactor"": ""0.113172"",
  ""AuthorId"": ""9052031"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""221301603"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-06-13T07:31:34.000-05:00"",
  ""LastModificationTime"": ""2020-11-15T10:00:28.431-06:00"",
  ""LengthFactor"": ""0.702192"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""49738"",
  ""Rating"": 5,
  ""RatingRange"": 5,
  ""Relevance"": ""0.055628"",
  ""ReviewText"": ""I decided to change the dry food since my lab and basset hound get bored quickly.  While they aren't crazy excited to eat,  they do eat it up.  MY excitement is that their coats,  their stool,  e.t.c has improved so much! Less waste and when they go,  less smell.  Seriously, the quality is incredible!"",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-06-13T07:10:56.000-05:00"",
  ""Title"": ""Amazing Quality"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 2,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 2,
  ""UserNickname"": ""Lib76"",
  ""Videos"": []
}"
9052031,223240877,114341,"Pedigree Chopped Ground Dinner Variety Pack Chicken, Filet Mignon & Beef Adult Wet Dog Food",Baily,Dog,Labrador Retriever,XL,FMLE,,S,2012-08-30,Henry,Dog,Basset Hound,M,MALE,,A,2011-04-06,2020-08-03 11:30:08.000,Picky dogs,They love the texture but my lab is such a picky eater that she takes forever eating a couple of the flavors.  I'm forever searching and the 1 she loves isn't sold individually...,true,APPROVED,4,Lib76,"{
  ""AgeFactor"": ""0.159335"",
  ""AuthorId"": ""9052031"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""223240877"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-08-03T12:00:27.000-05:00"",
  ""LastModificationTime"": ""2020-11-15T10:00:28.431-06:00"",
  ""LengthFactor"": ""0.516159"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""114341"",
  ""Rating"": 4,
  ""RatingRange"": 5,
  ""Relevance"": ""0.057569"",
  ""ReviewText"": ""They love the texture but my lab is such a picky eater that she takes forever eating a couple of the flavors.  I'm forever searching and the 1 she loves isn't sold individually..."",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-08-03T11:30:08.000-05:00"",
  ""Title"": ""Picky dogs"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 0,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 0,
  ""UserNickname"": ""Lib76"",
  ""Videos"": []
}"
9052031,223377134,210885,Alcott Polyester Reflective Martingale Dog Collar,Baily,Dog,Labrador Retriever,XL,FMLE,,S,2012-08-30,Henry,Dog,Basset Hound,M,MALE,,A,2011-04-06,2020-08-07 09:08:08.000,Very nice!,This is well made and so light! The colors are soft as well as the material.,true,APPROVED,5,Lib76,"{
  ""AgeFactor"": ""0.164141"",
  ""AuthorId"": ""9052031"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""223377134"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-08-07T09:30:14.000-05:00"",
  ""LastModificationTime"": ""2020-11-15T10:00:28.431-06:00"",
  ""LengthFactor"": ""0.272711"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""210885"",
  ""Rating"": 5,
  ""RatingRange"": 5,
  ""Relevance"": ""0.031334"",
  ""ReviewText"": ""This is well made and so light! The colors are soft as well as the material."",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-08-07T09:08:08.000-05:00"",
  ""Title"": ""Very nice!"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 1,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 1,
  ""UserNickname"": ""Lib76"",
  ""Videos"": []
}"
9052031,223377205,214409,Frisco Patterned Polyester Martingale Dog Collar with Buckle,Baily,Dog,Labrador Retriever,XL,FMLE,,S,2012-08-30,Henry,Dog,Basset Hound,M,MALE,,A,2011-04-06,2020-08-07 09:09:52.000,Very nice!,My lab doesn't like the Martingale style. She kept fussing with it. I ended up getting a regular old collar but I will keep this for my hound (he's comfortable with himself to be able to pull this off as a man! :)),true,APPROVED,4,Lib76,"{
  ""AgeFactor"": ""0.164143"",
  ""AuthorId"": ""9052031"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""223377205"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-08-07T09:30:14.000-05:00"",
  ""LastModificationTime"": ""2020-12-14T13:17:57.577-06:00"",
  ""LengthFactor"": ""0.578091"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""214409"",
  ""Rating"": 4,
  ""RatingRange"": 5,
  ""Relevance"": ""0.066423"",
  ""ReviewText"": ""My lab doesn't like the Martingale style. She kept fussing with it. I ended up getting a regular old collar but I will keep this for my hound (he's comfortable with himself to be able to pull this off as a man! :))"",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-08-07T09:09:52.000-05:00"",
  ""Title"": ""Very nice!"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 2,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 2,
  ""UserNickname"": ""Lib76"",
  ""Videos"": []
}"
9052031,224297382,93807,Purina Pro Plan Adult Cognitive Health Chicken & Rice Formula Dry Dog Food,Baily,Dog,Labrador Retriever,XL,FMLE,,S,2012-08-30,Henry,Dog,Basset Hound,M,MALE,,A,2011-04-06,2020-09-06 07:00:55.000,Great product!,"Both my seniors like this food very much.  Sometimes they can be very picky so for both eating,  this is a good thing.",true,APPROVED,5,Lib76,"{
  ""AgeFactor"": ""0.217631"",
  ""AuthorId"": ""9052031"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""224297382"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-09-06T07:30:39.000-05:00"",
  ""LastModificationTime"": ""2021-01-07T15:12:41.097-06:00"",
  ""LengthFactor"": ""0.385126"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""93807"",
  ""Rating"": 5,
  ""RatingRange"": 5,
  ""Relevance"": ""0.058671"",
  ""ReviewText"": ""Both my seniors like this food very much.  Sometimes they can be very picky so for both eating,  this is a good thing."",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-09-06T07:00:55.000-05:00"",
  ""Title"": ""Great product!"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 2,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 2,
  ""UserNickname"": ""Lib76"",
  ""Videos"": []
}"
9052031,224853367,80854,Nutri-Vet Adult-Vite Soft Chews Multivitamin for Dogs,Baily,Dog,Labrador Retriever,XL,FMLE,,S,2012-08-30,Henry,Dog,Basset Hound,M,MALE,,A,2011-04-06,2020-09-28 10:02:45.000,Same quality as the tablet chews,"I had been giving my 2 dogs the tablets for a while now and thought I would try the soft chews. Most times I need to cover with peanut butter for their pills, but with these, they eat them like a treat! They love them!
I will continue to buy these.",true,APPROVED,5,Lib76,"{
  ""AgeFactor"": ""0.258119"",
  ""AuthorId"": ""9052031"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""224853367"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-09-28T10:31:06.000-05:00"",
  ""LastModificationTime"": ""2020-12-28T00:35:04.646-06:00"",
  ""LengthFactor"": ""0.632302"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""80854"",
  ""Rating"": 5,
  ""RatingRange"": 5,
  ""Relevance"": ""0.114246"",
  ""ReviewText"": ""I had been giving my 2 dogs the tablets for a while now and thought I would try the soft chews. Most times I need to cover with peanut butter for their pills, but with these, they eat them like a treat! They love them!\r\nI will continue to buy these."",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-09-28T10:02:45.000-05:00"",
  ""Title"": ""Same quality as the tablet chews"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 0,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 0,
  ""UserNickname"": ""Lib76"",
  ""Videos"": []
}"
9052031,226021467,208067,"Milk-Bone MaroSnacks Bacon Flavor Dog Treats, 40-oz tub",Baily,Dog,Labrador Retriever,XL,FMLE,,S,2012-08-30,Henry,Dog,Basset Hound,M,MALE,,A,2011-04-06,2020-11-15 09:35:50.000,Crunchy snacks!,"I've not ordered these through chewy before,  but I have had them before.  My pups love these ones! Small and crunchy!",true,APPROVED,5,Lib76,"{
  ""AgeFactor"": ""0.373899"",
  ""AuthorId"": ""9052031"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""226021467"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-11-15T10:00:17.000-06:00"",
  ""LastModificationTime"": ""2021-02-14T00:38:27.672-06:00"",
  ""LengthFactor"": ""0.385126"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""208067"",
  ""Rating"": 5,
  ""RatingRange"": 5,
  ""Relevance"": ""0.100799"",
  ""ReviewText"": ""I've not ordered these through chewy before,  but I have had them before.  My pups love these ones! Small and crunchy!"",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-11-15T09:35:50.000-06:00"",
  ""Title"": ""Crunchy snacks!"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 0,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 0,
  ""UserNickname"": ""Lib76"",
  ""Videos"": []
}"
9309531,219611573,101705,Meow Mix Classic Pate Variety Pack Cat Food Trays,Henry,Cat,American- Shorthair,UNK,MALE,,,2008-09-01,Hermione,Cat,Ragdoll Cats,UNK,FMLE,,,2009-04-01,2020-05-08 11:18:17.000,Very dry... even with the juice,"This pate was extremely dry, even with the juice that was inside. I had to add water and still my kitties wouldn't eat it. Too bad because they like another Meow Mix flavor and I was hoping they'd like more.
Oh well, can't please them all!",true,APPROVED,1,Cathy,"{
  ""AgeFactor"": ""0.081541"",
  ""AuthorId"": ""9309531"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""219611573"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-05-08T11:45:29.000-05:00"",
  ""LastModificationTime"": ""2020-08-07T00:33:48.796-05:00"",
  ""LengthFactor"": ""0.619031"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""101705"",
  ""Rating"": 1,
  ""RatingRange"": 5,
  ""Relevance"": ""0.035334"",
  ""ReviewText"": ""This pate was extremely dry, even with the juice that was inside. I had to add water and still my kitties wouldn't eat it. Too bad because they like another Meow Mix flavor and I was hoping they'd like more.\r\nOh well, can't please them all!"",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-05-08T11:18:17.000-05:00"",
  ""Title"": ""Very dry... even with the juice"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 0,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 0,
  ""UserNickname"": ""Cathy"",
  ""Videos"": []
}"
9309531,219611664,128568,"Nutro Perfect Portions Salmon & Tuna, Chicken & Shrimp Variety Pack Grain-Free Soft Pate Wet Cat Food",Henry,Cat,American- Shorthair,UNK,MALE,,,2008-09-01,Hermione,Cat,Ragdoll Cats,UNK,FMLE,,,2009-04-01,2020-05-08 11:20:53.000,So far so good,I recently purchased quite a few different brands to find something for my picky eaters and this one seems to be the most liked. Let's hope they don't get bored of it too quickly.,true,APPROVED,4,Cathy,"{
  ""AgeFactor"": ""0.081519"",
  ""AuthorId"": ""9309531"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""219611664"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-05-08T11:45:29.000-05:00"",
  ""LastModificationTime"": ""2020-08-07T00:33:48.797-05:00"",
  ""LengthFactor"": ""0.516159"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""128568"",
  ""Rating"": 4,
  ""RatingRange"": 5,
  ""Relevance"": ""0.029454"",
  ""ReviewText"": ""I recently purchased quite a few different brands to find something for my picky eaters and this one seems to be the most liked. Let's hope they don't get bored of it too quickly."",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-05-08T11:20:53.000-05:00"",
  ""Title"": ""So far so good"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 0,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 0,
  ""UserNickname"": ""Cathy"",
  ""Videos"": []
}"
9309531,219930613,46343,Taste of the Wild Rocky Mountain Roasted Venison & Smoke-Flavored Salmon Grain-Free Dry Cat Food,Henry,Cat,American- Shorthair,UNK,MALE,,,2008-09-01,Hermione,Cat,Ragdoll Cats,UNK,FMLE,,,2009-04-01,2020-05-16 10:15:50.000,Kitties love it,"It's probably because their last food was ""diet"" food, but at least they're eating and I'm just giving them less. Let's pray for no hairballs and this one will be a winner!",true,APPROVED,5,Cathy,"{
  ""AgeFactor"": ""0.086635"",
  ""AuthorId"": ""9309531"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CampaignId"": ""BV_PIE"",
  ""CommentIds"": [],
  ""Id"": ""219930613"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-05-16T10:45:13.000-05:00"",
  ""LastModificationTime"": ""2020-08-15T00:37:18.448-05:00"",
  ""LengthFactor"": ""0.502724"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""46343"",
  ""Rating"": 5,
  ""RatingRange"": 5,
  ""Relevance"": ""0.030488"",
  ""ReviewText"": ""It's probably because their last food was \""diet\"" food, but at least they're eating and I'm just giving them less. Let's pray for no hairballs and this one will be a winner!"",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-05-16T10:15:50.000-05:00"",
  ""Title"": ""Kitties love it"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 2,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 2,
  ""UserNickname"": ""Cathy"",
  ""Videos"": []
}"
9309531,220751258,90556,Hill's Science Diet Adult Urinary & Hairball Control Chicken Recipe Dry Cat Food,Henry,Cat,American- Shorthair,UNK,MALE,,,2008-09-01,Hermione,Cat,Ragdoll Cats,UNK,FMLE,,,2009-04-01,2020-06-03 12:33:32.000,Would've been perfect...,"This would've been the perfect food for my kitties as one is prone to UTI's and they both have hairballs.
Unfortunately, the kibbles are so hard and huge, they're tough for my kitties to eat. I don't know if it's just that or the taste as well, but this one didn't work out for us. :(",true,APPROVED,2,Cathy,"{
  ""AgeFactor"": ""0.1049"",
  ""AuthorId"": ""9309531"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CommentIds"": [],
  ""Id"": ""220751258"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-06-05T12:45:12.000-05:00"",
  ""LastModificationTime"": ""2020-09-30T11:25:02.610-05:00"",
  ""LengthFactor"": ""0.679943"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""90556"",
  ""Rating"": 2,
  ""RatingRange"": 5,
  ""Relevance"": ""0.049928"",
  ""ReviewText"": ""This would've been the perfect food for my kitties as one is prone to UTI's and they both have hairballs.\nUnfortunately, the kibbles are so hard and huge, they're tough for my kitties to eat. I don't know if it's just that or the taste as well, but this one didn't work out for us. :("",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-06-03T12:33:32.000-05:00"",
  ""Title"": ""Would've been perfect..."",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 2,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 2,
  ""UserNickname"": ""Cathy"",
  ""Videos"": []
}"
9309531,220751338,154068,21st Century Essential Pet Hairball Support Soft Chews Supplement for Cats,Henry,Cat,American- Shorthair,UNK,MALE,,,2008-09-01,Hermione,Cat,Ragdoll Cats,UNK,FMLE,,,2009-04-01,2020-06-03 12:35:25.000,One does and one doesn't,"Luckily, my longer haired kitty will eat these, but my other one won't touch it. Can't please 'em all!",true,APPROVED,4,Cathy,"{
  ""AgeFactor"": ""0.099613"",
  ""AuthorId"": ""9309531"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CommentIds"": [],
  ""Id"": ""220751338"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-06-03T13:00:21.000-05:00"",
  ""LastModificationTime"": ""2020-09-02T00:36:05.092-05:00"",
  ""LengthFactor"": ""0.344784"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""154068"",
  ""Rating"": 4,
  ""RatingRange"": 5,
  ""Relevance"": ""0.024042"",
  ""ReviewText"": ""Luckily, my longer haired kitty will eat these, but my other one won't touch it. Can't please 'em all!"",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-06-03T12:35:25.000-05:00"",
  ""Title"": ""One does and one doesn't"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 0,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 0,
  ""UserNickname"": ""Cathy"",
  ""Videos"": []
}"
9309531,220751420,62604,Nature's Miracle Hooded Corner Multi-Cat Litter Box with Charcoal Filter,Henry,Cat,American- Shorthair,UNK,MALE,,,2008-09-01,Hermione,Cat,Ragdoll Cats,UNK,FMLE,,,2009-04-01,2020-06-03 12:37:24.000,Perfect for large cats,"Perfect size for my 20 lb. mini panther. Have two kitties and it works for both of them. Also, fits nicely in the corner. I think this is my 3rd one and will keep buying as long as they keep making them!",true,APPROVED,5,Cathy,"{
  ""AgeFactor"": ""0.099564"",
  ""AuthorId"": ""9309531"",
  ""Badges"": {},
  ""BadgesOrder"": [],
  ""CommentIds"": [],
  ""Id"": ""220751420"",
  ""IsFeatured"": false,
  ""IsRatingsOnly"": false,
  ""IsRecommended"": true,
  ""LastModeratedTime"": ""2020-06-03T13:00:21.000-05:00"",
  ""LastModificationTime"": ""2020-09-05T18:06:23.140-05:00"",
  ""LengthFactor"": ""0.559521"",
  ""ModerationStatus"": ""APPROVED"",
  ""PhotoFactor"": ""0.7"",
  ""Photos"": [],
  ""ProductId"": ""62604"",
  ""Rating"": 5,
  ""RatingRange"": 5,
  ""Relevance"": ""0.038996"",
  ""ReviewText"": ""Perfect size for my 20 lb. mini panther. Have two kitties and it works for both of them. Also, fits nicely in the corner. I think this is my 3rd one and will keep buying as long as they keep making them!"",
  ""SubmissionId"": ""1"",
  ""SubmissionTime"": ""2020-06-03T12:37:24.000-05:00"",
  ""Title"": ""Perfect for large cats"",
  ""TotalCommentCount"": 0,
  ""TotalFeedbackCount"": 3,
  ""TotalNegativeFeedbackCount"": 0,
  ""TotalPositiveFeedbackCount"": 3,
  ""UserNickname"": ""Cathy"",
  ""Videos"": []
}"
